SID,Ticker,Exchange,Name,DateTimePulled_EST,Price,Ask,Bid,DayLow,DayHigh,Volume,MarketOpen,MarketClose,FiftyTwoWeekLow,FiftyTwoWeekHigh,FiftyDayAverage,FiftyTwoWeekChange,TwoHundredDayAverage,AverageVolume,TenDayAverageVolume,Country,Sector,Industry,LastDividendValue,PayoutRatio,ProfitMargins,FloatShares,ShortShares,ShortSharesMonthAgo,Employees,BookValue,EarningsQuarterlyGrowth,NetIncomeToCommon,SharesOutstanding,ShortRatio,Market,LongBusinessSummary
852,BCC,NYQ,Boise Cascade Company,Feb  4 2021 12:05AM,49.020,49.280,44.800,48.730,49.665,278123,49.020,48.970,20.080,53.320,49.407,NULL,44.749,311925,294257,United States,Basic Materials,Lumber & Wood Production,NULL,0.096,0.032,38769621,806885,1607990400,5900,19.8500,2.80,163624992.00,39201200,2.720,us_market,"Boise Cascade Company manufactures wood products and distributes building materials in the United States and Canada. It operates in two segments, Wood Products and Building Materials Distribution. The Wood Products segment manufactures laminated veneer lumber and laminated beams used in headers and beams; I-joists for residential and commercial flooring and roofing systems, and other structural applications; and structural, appearance, and industrial plywood panels. This segment's products are used in new residential construction, residential repair-and-remodeling projects, light commercial construction, and industrial applications. It sells its products to wholesalers, home improvement centers, retail lumberyards, and industrial converters. The Building Materials Distribution segment distributes a line of building materials, including oriented strand boards, plywood, and lumber; general line items, such as siding, composite decking, doors, metal products, insulation, and roofing; and engineered wood products. This segment sells its products to retail lumberyards, home improvement centers, and specialty distributors. The company was founded in 2004 and is headquartered in Boise, Idaho."
853,BCD,PCX,Aberdeen Standard Bloomberg All Commodity Longer Dated Strategy K-1 Free ETF,Feb  4 2021 12:05AM,26.190,26.300,26.190,26.190,26.340,2516,26.190,26.135,18.710,26.400,25.629,NULL,23.950,10172,10814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
854,BCDA,NMS,"BioCardia, Inc.",Feb  4 2021 12:05AM,4.054,4.630,4.620,4.053,4.990,1059051,4.054,4.150,1.910,8.600,4.006,NULL,2.773,3886675,420171,United States,Healthcare,Biotechnology,NULL,0.000,0.000,6687561,894211,1607990400,20,0.3310,NULL,-15516000.00,14467600,0.140,us_market,"BioCardia, Inc., a clinical-stage regenerative medicine company, develops therapeutics for cardiovascular diseases. Its lead therapeutic candidate is the CardiAMP Cell Therapy System for the treatment of heart failure and chronic myocardial ischemia. The company is also developing CardiALLO Cell Therapy System, an investigational culture expanded bone marrow derived mesenchymal cell therapy, which is in Phase I/II trial for the treatment of ischemic systolic heart failure. In addition, it offers the Helix biotherapeutic delivery system, a percutaneous catheter delivery system for cardiovascular regenerative medicine; and Morph deflectable guides and sheaths. The company is based in San Carlos, California."
855,BCE,NYQ,BCE Inc.,Feb  4 2021 12:05AM,43.140,42.910,42.590,42.770,43.190,864860,43.140,43.050,31.660,49.260,43.196,NULL,42.767,1161846,1317071,Canada,Communication Services,Telecom Services,NULL,1.306,0.104,903803218,5310306,1607990400,52100,14.0760,-0.20,NULL,904328000,4.880,us_market,"BCE Inc., a telecommunications and media company, provides wireless, wireline, Internet, and television (TV) services to residential, business, and wholesale customers in Canada. It operates in three segments: Bell Wireless, Bell Wireline, and Bell Media. The Bell Wireless segment offers wireless voice and data communications products and services. The Bell Wireline segment provides data, including Internet access and Internet protocol television; and local telephone, long distance, and other communications services and products. This segment also buys and sells local telephone, long distance, data, and other services from or to resellers, and other carriers. The Bell Media segment provides conventional TV, specialty TV, pay TV, and streaming services; and digital media, radio broadcasting, out-of-home advertising services. It owns and operates approximately 30 conventional TV stations; 29 specialty and four Pay TV channels; three direct-to-consumer streaming services; 109 licensed radio stations; and websites. The company was formerly known as Bell Canada Enterprises Inc. BCE Inc. was founded in 1880 and is headquartered in Verdun, Canada."
856,BCEI,NYQ,"Bonanza Creek Energy, Inc.",Feb  4 2021 12:05AM,22.110,24.210,23.170,22.110,23.460,332767,22.110,22.200,8.250,25.800,21.601,NULL,20.612,293420,364471,United States,Basic Materials,Independent Oil & Gas,NULL,0.000,0.170,20669418,1085195,1607990400,125,47.1800,-0.91,40045000.00,20834400,2.780,us_market,"Bonanza Creek Energy, Inc., an exploration and production company, focuses on the extraction of onshore oil and related liquids-rich natural gas in the United States. Its primary oil and liquids-weighted assets are located in the Wattenberg Field in Colorado. As of December 31, 2019, the company had proved reserves of 121.9 million barrel of oil equivalent. Bonanza Creek Energy, Inc. was founded in 1999 and is headquartered in Denver, Colorado."
857,BCEL,NMS,"Atreca, Inc.",Feb  4 2021 12:05AM,14.400,15.820,14.670,14.267,14.910,142366,14.400,14.410,10.881,29.350,15.355,NULL,14.530,187061,309714,United States,Healthcare,Biotechnology,NULL,0.000,0.000,17970505,3213947,1607990400,128,7.3320,NULL,-83441000.00,29991300,17.040,us_market,"Atreca, Inc., a biopharmaceutical company, discovers and develops antibody-based immunotherapeutics to treat a range of solid tumor types. Its lead product candidate is ATRC-101, a monoclonal antibody in clinical development with a novel mechanism of action and target derived from an antibody identified using its discovery platform. The company's ATRC-101 product candidate reacts in vitro with a majority of human ovarian, non-small cell lung, colorectal, and breast cancer samples from multiple patients. It has a strategic research collaboration with Merck Sharp & Dohme Corp. to identify the antigenic targets of select antibodies discovered with potential utility in oncology. Atreca, Inc. was founded in 2010 and is headquartered in South San Francisco, California."
858,BCH,NYQ,Banco de Chile,Feb  4 2021 12:05AM,20.540,20.540,20.490,20.410,20.820,141259,20.540,20.380,12.500,22.330,20.985,NULL,18.109,109493,134214,Chile,Financial Services,Banks—Regional,NULL,0.733,0.320,179103285,595425,1607990400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
859,BCI,PCX,Aberdeen Standard Bloomberg All Commodity Strategy K-1 Free ETF,Feb  4 2021 12:05AM,22.780,22.840,22.780,22.691,22.890,72698,22.780,22.690,16.360,22.890,22.108,NULL,20.728,97814,106328,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
860,BCLI,NMS,Brainstorm Cell Therapeutics Inc.,Feb  4 2021 12:05AM,6.178,6.320,6.320,6.000,6.260,797414,6.178,5.870,3.800,17.950,5.175,NULL,10.302,1412914,1997514,United States,Healthcare,Biotechnology,NULL,0.000,0.000,27339113,4803410,1607990400,44,0.8230,NULL,-27688000.00,31567600,6.310,us_market,"Brainstorm Cell Therapeutics Inc., a biotechnology company, engages in the development and commercialization of central nervous system (CNS) adult stem cell therapies designed to address the unmet medical needs of patients with debilitating neurodegenerative diseases. The company holds rights to develop and commercialize its NurOwn technology that utilizes a patient's own cells, which are engineered outside the body, to produce and secrete factors known to promote neuronal survival. It is developing NurOwn for various neurodegenerative diseases, including its lead indication, which is in Phase III clinical trial for the treatment of amyotrophic lateral sclerosis, as well as in Phase II for the treatment of multiple sclerosis, and preclinical trial for Parkinson's disease, Huntington's disease, and autism spectrum disorder. The company has a partnership with Catalent for the manufacture of NurOwn, an autologous cellular therapy. The company was formerly known as Golden Hand Resources Inc. and changed its name to Brainstorm Cell Therapeutics Inc. in November 2004. Brainstorm Cell Therapeutics Inc. was founded in 2000 and is headquartered in New York, New York."
861,BCM,PCX,iPath Pure Beta Broad Commodity ETN,Feb  4 2021 12:05AM,31.200,31.320,31.160,31.160,31.280,2340,31.200,30.985,19.820,31.280,30.398,NULL,28.165,2272,2914,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
862,BCML,NMS,BayCom Corp,Feb  4 2021 12:05AM,14.500,15.200,14.610,14.420,14.795,31089,14.500,14.500,9.670,23.500,15.140,NULL,12.953,26275,22314,United States,Financial Services,Banks—Regional,NULL,0.000,0.179,10221668,75614,1607990400,315,22.7750,-0.01,13726000.00,11295400,3.820,us_market,"BayCom Corp operates as the bank holding company for United Business Bank that provides various financial services to businesses, business owners, and individuals. The company offers demand, savings, money market, and time deposit accounts. It also provides commercial and multi-family real estate loans, including owner-occupied and investor real estate loans; commercial and industrial loans, such as equipment loans and working capital lines of credit; small business administration loans; construction and land loans; agriculture-related loans; and consumer loans comprising installment loans, unsecured and secured personal lines of credit, and overdraft protection. In addition, the company offers online and mobile banking, automated teller machine, remote deposit capture, night depository, courier, direct deposit, treasury management, wire transfer, automated clearing house services, debit cards, cashier's and travelers checks, letters of credit, lockbox, positive pay, reverse positive pay, account reconciliation, and escrow services, as well as facilitates tax-deferred commercial exchanges and provides zero balance accounts and sweep accounts including loan sweep. It operates through a network of 22 full service branches in San Francisco Bay Area, California; Seattle, Washington; and Central New Mexico. The company was formerly known as Bay Commercial Bank and changed its name to BayCom Corp in January 2017. BayCom Corp was founded in 2004 and is headquartered in Walnut Creek, California."
863,BCO,NYQ,The Brink's Company,Feb  4 2021 12:05AM,70.920,69.270,68.740,68.550,71.350,332242,70.920,71.380,33.170,86.630,71.192,NULL,55.056,489979,398100,United States,Industrials,Security & Protection Services,NULL,NULL,-0.003,48576914,4034691,1607990400,64000,1.8220,NULL,-12100000.00,49433100,10.870,us_market,"The Brink's Company provides secure transportation, cash management, and other security-related services in North America, South America, and internationally. The company offers armored vehicle transportation of valuables; automated teller machine (ATM) services, such as cash replenishment, replenishment forecasting, cash optimization, ATM remote monitoring, service call dispatching, transaction processing, installation, and first and second line maintenance services; and network infrastructure services. It also provides transportation services for diamonds, jewelry, precious metals, securities, currency, high-tech devices, electronics, and pharmaceuticals; and vault outsourcing, money processing, deploying and servicing intelligent safes and safe control devices, and check imaging, as well as cashier balancing, counterfeit detection, account consolidation, and electronic reporting services. In addition, the company offers technology applications, including online cash tracking, cash inventory management, and other Web-based tools. Further, it provides bill payment acceptance and processing, and prepaid cards and corporate debit cards; and security system design and installation services that include alarms, motion detectors, closed-circuit televisions, and digital video recorders, as well as access control systems comprising card and biometric readers, electronic locks, and turnstiles. Additionally, the company offers monitoring services after systems have been installed; and security and guarding services to protect airports, offices, warehouses, stores, and public venues. It serves banks and financial institutions, retailers, government agencies, mints, jewelers, and other commercial operations. The company was formerly known as The Pittston Company and changed its name to The Brink's Company in May 2003. The Brink's Company was founded in 1859 and is headquartered in Richmond, Virginia."
864,BCOR,NMS,"Blucora, Inc.",Feb  4 2021 12:05AM,17.680,17.360,14.890,17.250,17.889,248179,17.680,17.700,8.370,24.500,15.795,NULL,12.389,374850,451014,United States,Financial Services,Asset Management,NULL,0.000,-0.367,44151701,1180968,1607990400,690,7.4750,NULL,-274727008.00,48043700,2.820,us_market,"Blucora, Inc. provides technology-enabled financial solutions to consumers, small business owners, tax professionals, financial advisors, and certified public accounting firms in the United States. The company operates through two segments, Wealth Management and Tax Preparation. The Wealth Management segment offers an integrated platform of brokerage, investment advisory, and insurance services to financial advisors. The Tax Preparation segment provides digital do-it-yourself tax preparation solutions through TaxAct.com; and ancillary services, including refund payment transfer, audit defense, stored value cards, gift cards, retirement investment accounts, and e-filing services. This segment also offers professional tax preparer software that allows professional tax preparers to prepare and file individual and business returns. The company was formerly known as InfoSpace, Inc. and changed its name to Blucora, Inc. in June 2012. Blucora, Inc. was founded in 1996 and is headquartered in Irving, Texas."
865,BCOV,NMS,Brightcove Inc.,Feb  4 2021 12:05AM,17.230,17.000,16.980,16.800,17.350,127082,17.230,17.280,5.440,19.460,17.758,NULL,13.364,320480,299028,United States,Technology,Software—Application,NULL,0.000,-0.076,22805846,746457,1607990400,616,1.8620,NULL,-14546000.00,39805600,2.860,us_market,"Brightcove Inc. provides cloud-based services for video. Its flagship product include Video Cloud, an online video platform that enables its customers to publish and distribute video to Internet-connected devices. The company also offers Video Marketing Suite, a suite of video technologies to drive awareness, engagement, and conversion; Enterprise Video Suite, an enterprise-class platform for internal communications, employee training, live streaming, marketing, and e-commerce videos; and OTT Flow, a service for media companies and content owners to deploy direct-to-consumer, live and on-demand video services across platforms. In addition, it provides Zencoder, a cloud-based video encoding service; SSAI, a cloud-based ad insertion and video stitching service; Player, a cloud-based service to create and manage video player experiences; and Ooyala, an online video platform. Further, the company offers Brightcove Beacon, an app that enables companies to deliver and launch over the top video experiences on mobile, web, and smart and connected TVs; and Brightcove Campaign, an app that enables marketers to create video-driven marketing campaigns. Additionally, it provides account management, professional, support, and training services. The company serves media, sports, and entertainment companies, broadcasters, publishers, fashion and hospitality brands and corporations, faith-based institutions, e-commerce platforms, and hi-tech organizations; and governments, educational institutions, and non-profit organizations through direct sales, referral and channel partners, and resellers in North America, Europe, Japan, the Asia Pacific, and internationally, as well as sells its products online. The company was formerly known as Video Marketplace, Inc. and changed its name to Brightcove Inc. in March 2005. Brightcove Inc. was founded in 2004 and is headquartered in Boston, Massachusetts."
866,BCOW,NMS,"1895 Bancorp of Wisconsin, Inc.",Feb  4 2021 12:05AM,9.460,10.190,9.650,9.670,9.880,77,9.460,9.560,7.430,12.010,9.944,NULL,9.390,2659,3800,United States,Financial Services,Banks—Regional,NULL,0.000,0.074,1790756,950,1607990400,108,12.9960,-0.06,1386000.00,4769950,0.310,us_market,"1895 Bancorp of Wisconsin, Inc. operates as a holding company for PyraMax Bank, FSB that provides a range of financial services. The company accepts non-interest bearing checking, interest bearing checking, money market, and statement and health savings accounts, as well as certificates of deposit. Its loan products include one- to four-family residential real estate, residential real estate construction, commercial real estate, and land development loans; commercial loans and lines of credit secured by non-real estate business assets; and consumer loans, such as home equity lines of credit, new and used automobile loans, boat loans, recreational vehicle loans, and loans secured by certificates of deposit. It operates a network of three full service banking offices in Milwaukee County; two full service banking offices in Waukesha County; and one full service banking office in Ozaukee County, Wisconsin. The company was founded in 1895 and is based in Greenfield, Wisconsin. 1895 Bancorp of Wisconsin, Inc. is a subsidiary of 1895 Bancorp of Wisconsin, MHC."
867,BCPC,NMS,Balchem Corporation,Feb  4 2021 12:05AM,111.810,122.000,94.200,109.780,112.170,67193,111.810,112.310,78.300,132.500,117.190,NULL,105.073,157408,128542,United States,Basic Materials,Specialty Chemicals,NULL,0.204,0.120,32107508,476422,1607990400,1341,25.3360,0.04,82844000.00,32351100,3.300,us_market,"Balchem Corporation develops, manufactures, and markets specialty performance ingredients and products for the food, nutritional, feed, pharmaceutical, medical sterilization, and industrial markets in the United States and internationally. The company's Human Nutrition & Health segment supplies ingredients in the food and beverage industry. Its products include spray dried and emulsified powders, blended lipid systems, liquid flavor delivery systems, juice and dairy bases, chocolate systems, and cereal systems, as well as ice cream bases and variegates. This segment also offers microencapsulation solutions; and human grade choline nutrients and mineral amino acid chelated products for wellness applications. Its Animal Nutrition & Health segment provides microencapsulated products to enhance health and milk production in ruminant animals; chelation technology, which offers enhanced nutrient absorption for various species of production and companion animals; and choline chloride, a nutrient for monogastric animal health. The company's Specialty Products segment offers ethylene oxide primarily for use in the health care industry; and single use canisters with ethylene oxide for sterilizing re-usable devices. It also sells propylene oxide, a fumigant to aid in the control of insects and microbiological spoilage, as well as to reduce bacterial and mold contamination in shell and processed nut meats, processed spices, cacao beans, cocoa powder, raisins, figs, and prunes; and chelated minerals for high value crops. The company's Industrial Products segment provides choline chloride derivatives for hydraulic fracturing of shale natural gas wells; and methylamines, which are building blocks for the manufacture of choline products, as well as used in industrial applications. The company sells its products through sales force, independent distributors, and sales agents. Balchem Corporation was founded in 1967 and is headquartered in New Hampton, New York."
868,BCRX,NMS,"BioCryst Pharmaceuticals, Inc.",Feb  4 2021 12:05AM,11.100,10.670,10.400,10.127,11.150,9783184,11.100,10.530,1.580,12.900,8.350,NULL,5.287,7841961,13049985,United States,Healthcare,Biotechnology,NULL,0.000,-2.334,153410806,30947584,1607990400,140,0.1910,NULL,-124943000.00,176566000,5.050,us_market,"BioCryst Pharmaceuticals, Inc., a biotechnology company, discovers oral and small-molecule medicines. The company markets peramivir injection, an intravenous neuraminidase inhibitor, for the treatment of acute uncomplicated influenza under the RAPIVAB, ALPIVAB, RAPIACTA, and PERAMIFLU names; and Mundesine, an oral purine nucleoside phosphorylase inhibitor for peripheral T-cell lymphoma. It is also developing BCX7353, an oral serine protease inhibitor and oral dose formulation that is in Phase III clinical trials to treat hereditary angioedema; BCX9930, an oral factor D inhibitor, which is in Phase I clinical trials for mediated diseases; BCX9250, an oral activin receptor-like kinase-2 inhibitors that is in Phase I clinical trials to treat fibrodysplasia ossificans progressiva; and Galidesivir, a RNA dependent-RNA polymerase inhibitor, which is in Phase I clinical trials to treat various RNA viruses, including Marburg, Yellow Fever, Ebola, and Zika. The company has collaborations and in-license relationships with U.S. Department of Health and Human Services; National Institute of Allergy and Infectious Diseases; Torii Pharmaceutical Co., Ltd.; Seqirus UK Limited; Shionogi & Co., Ltd.; Green Cross Corporation; Mundipharma International Holdings Limited; and The University of Alabama at Birmingham, as well as Albert Einstein College of Medicine of Yeshiva University and Industrial Research, Ltd. BioCryst Pharmaceuticals, Inc. was founded in 1986 and is headquartered in Durham, North Carolina."
869,BCS,NYQ,Barclays PLC,Feb  4 2021 12:05AM,7.670,7.740,7.760,7.652,7.770,3123633,7.670,7.600,3.410,9.430,7.902,NULL,6.405,4398138,4606142,United Kingdom,Financial Services,Banks—Diversified,NULL,0.000,0.162,3939364780,4364396,1607990400,80800,19.5640,NULL,NULL,4340199936,0.980,us_market,"Barclays PLC, through its subsidiaries, provides various financial products and services in the United Kingdom, other European countries, the Americas, Africa, the Middle East, and Asia. The company operates through Barclays UK and Barclays International divisions. It offers financial services, such as retail banking, credit cards, wholesale banking, investment banking, wealth management, and investment management services. The company also engages in securities dealing activities; and issues credit cards. The company was formerly known as Barclays Bank Limited and changed its name to Barclays PLC in January 1985. Barclays PLC was founded in 1690 and is headquartered in London, the United Kingdom."
870,BCSF,NYQ,"Bain Capital Specialty Finance, Inc.",Feb  4 2021 12:05AM,12.750,12.870,12.840,12.719,12.920,208173,12.750,12.780,6.977,19.706,12.545,NULL,11.070,323322,268414,United States,Financial Services,Asset Management,NULL,NULL,-0.049,NULL,252787,1607990400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
871,BCTG,NMS,BCTG Acquisition Corp.,Feb  4 2021 12:06AM,11.400,11.900,10.400,11.280,11.550,2244,11.400,11.430,9.830,12.940,11.441,NULL,10.694,19051,28628,United States,Financial Services,Shell Companies,NULL,NULL,0.000,NULL,267,1607990400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
872,BCV,NYQ,Bancroft Fund Ltd.,Feb  4 2021 12:06AM,33.730,33.320,33.290,33.000,33.870,35488,33.730,33.120,14.270,33.870,30.648,NULL,27.375,34430,33185,United States,Financial Services,Asset Management,NULL,0.363,6.772,NULL,5269,1607990400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
873,BCX,NYQ,Blackrock Resources & Commodities Strategy Trust,Feb  4 2021 12:06AM,8.160,8.260,8.250,8.160,8.270,391541,8.160,8.150,3.270,8.600,7.822,NULL,6.720,493677,578828,United States,Financial Services,Asset Management,NULL,NULL,0.000,NULL,482781,1607990400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
874,BCYC,NMS,Bicycle Therapeutics plc,Feb  4 2021 12:06AM,28.730,31.000,26.540,27.640,29.570,49443,28.730,28.490,10.260,33.000,22.432,NULL,19.511,103820,128628,United Kingdom,Healthcare,Biotechnology,NULL,0.000,0.000,6460681,353300,1607990400,81,5.3250,NULL,-37983000.00,21304800,2.720,us_market,"Bicycle Therapeutics plc, a clinical-stage biopharmaceutical company, develops a class of medicines for diseases that are underserved by existing therapeutics. Its lead product candidate is BT1718, a bicycle toxin conjugate (BTC), which is in Phase I/IIa clinical trials targeting tumors that express Membrane Type 1 matrix metalloprotease. The company's oncology product candidates also comprise BT5528, a BTC that is in a Phase I/IIa clinical trial targeting EphA2; BT8009, which is in preclinical studies targeting Nectin-4; and CD137, an immune cell co-stimulatory molecule that is in preclinical stage. In addition, it is developing THR-149, a plasma kallikrein inhibitor that completed Phase I clinical trials for the treatment of diabetic macular edema. Further, the company collaborates with biopharmaceutical companies and organizations to develop programs in therapeutic areas, such as anti-infective, cardiovascular, ophthalmology, and respiratory indications. Bicycle Therapeutics plc has a clinical trial and license agreement with the Cancer Research Technology Limited and CRUK; research collaboration agreements with AstraZeneca, Sanofi, Oxurion, and the Dementia Discovery Fund; and discovery collaboration and license agreement with Genentech for the discovery and development of Bicycle peptides for multiple immuno-oncology targets. The company was incorporated in 2009 and is headquartered in Cambridge, the United Kingdom."
875,BCYPU,NMS,Big Cypress Acquisition Corp.,Feb  4 2021 12:06AM,10.350,10.480,10.380,10.350,10.400,42475,10.350,10.340,10.150,10.640,10.373,NULL,10.373,250760,124157,United States,,,NULL,NULL,0.000,NULL,3412,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
876,BDC,NYQ,Belden Inc.,Feb  4 2021 12:06AM,49.120,50.160,50.100,48.930,50.340,305063,49.120,49.530,25.540,54.410,43.878,NULL,36.790,289632,504657,United States,Industrials,Electrical Equipment & Parts,NULL,0.233,-0.109,41084000,2901341,1607990400,7000,17.7690,NULL,40905000.00,44610000,12.630,us_market,"Belden Inc. operates as a signal transmission solutions company in the United States and internationally. The company operates in two segments, Enterprise Solutions and Industrial Solutions. The Enterprise Solutions segment offers copper cable and connectivity solutions, fiber cable and connectivity solutions, and racks and enclosures for use in applications, such as local area networks, data centers, access control, and building automation, as well as live production and performance, video display and digital signage, and corporate communications. It also provides power, cooling, and airflow management products for mission-critical data center operations. This segment serves customers in markets comprising healthcare, education, financial, government, and corporate enterprises, as well as end-markets, including sport venues, broadcast studios, and academia. The Industrial Solutions segment offers infrastructure components and on-machine connectivity systems, including industrial and input/output (I/O) connectors, industrial cables, IP and networking cables, I/O modules, distribution boxes, ruggedized controls and sensors, and customer specific wiring solutions. This segment provides its products for use in industrial automation applications comprising network and fieldbus infrastructure; sensor and actuator connectivity; and power, control, and data transmission. The company serves distributors, original equipment manufacturers, installers, and end-users. The company was formerly known as Belden CDT Inc. and changed its name to Belden Inc. in May 2007. Belden Inc. was founded in 1902 and is based in St. Louis, Missouri."
877,BDCX,PCX,ETRACS Quarterly Pay 1.5X Leveraged Wells Fargo BDC Index ETN,Feb  4 2021 12:06AM,32.880,31.410,31.380,31.030,32.590,9330,32.880,31.045,22.315,32.590,29.931,NULL,26.584,21940,1228,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
878,BDCZ,PCX,UBS ETRACS Wells Fargo Business Development Company Index ETN,Feb  4 2021 12:06AM,16.690,16.840,0.000,16.690,16.800,1404,16.690,16.692,8.870,22.630,16.282,NULL,14.890,20935,3085,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
879,BDEC,BTS,Innovator S&P 500 Buffer ETF - December,Feb  4 2021 12:06AM,30.870,30.910,30.680,30.730,30.920,21545,30.870,30.781,20.140,31.030,30.511,NULL,28.937,59401,22557,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
880,BDGE,NMS,"Bridge Bancorp, Inc.",Feb  4 2021 12:06AM,27.730,0.000,0.000,24.340,28.660,3788311,27.730,27.830,16.510,32.000,25.763,NULL,21.401,199166,1193680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
881,BDJ,NYQ,BlackRock Enhanced Equity Dividend Trust,Feb  4 2021 12:06AM,8.460,8.500,8.490,8.420,8.500,402228,8.460,8.440,4.650,9.710,8.481,NULL,7.807,635266,638314,United States,Financial Services,Asset Management,NULL,NULL,-2.581,NULL,126526,1607990400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
882,BDL,ASE,"Flanigan's Enterprises, Inc.",Feb  4 2021 12:06AM,23.275,25.000,16.480,23.275,24.250,454,23.275,22.652,8.500,24.970,20.585,NULL,17.603,1272,1757,United States,Consumer Cyclical,Restaurants,NULL,0.000,0.010,553319,1181,1607990400,952,21.2150,-0.54,1110000.00,1858650,1.180,us_market,"Flanigan's Enterprises, Inc., together with its subsidiaries, operates a chain of full-service restaurants and package liquor stores in South Florida. It operates through Package Stores and Restaurants segments. The company operates package liquor stores under the Big Daddy's Liquors name, which offer private label liquors, beer, and wines; and restaurants under the Flanigan's Seafood Bar and Grill service mark that provide alcoholic beverages and full food service. As of September 29, 2019, it operated 26 units consisting of restaurants, package liquor stores, and combination restaurants/package liquor stores; and franchised 5 units comprising 2 restaurants and 3 combination restaurants/package liquor stores. The company was founded in 1959 and is headquartered in Fort Lauderdale, Florida."
883,BDN,NYQ,Brandywine Realty Trust,Feb  4 2021 12:06AM,11.010,11.200,11.200,10.630,11.240,5959676,11.010,11.000,7.480,16.250,11.597,NULL,10.897,1812322,2341657,United States,Real Estate,REIT—Office,NULL,0.434,0.571,167891557,7142936,1607990400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
884,BDR,ASE,"Blonder Tongue Laboratories, Inc.",Feb  4 2021 12:06AM,1.530,1.600,1.570,1.490,1.640,1405376,1.530,1.490,0.380,3.800,1.385,NULL,1.095,916824,1902071,United States,Technology,Communication Equipment,NULL,0.000,-0.521,3466457,140287,1607990400,93,0.2670,NULL,-8903000.00,11574400,0.140,us_market,"Blonder Tongue Laboratories, Inc., a technology-development and manufacturing company, provides television (TV) signal encoding, transcoding, digital transport, and broadband product solutions in the United States. It offers digital video headend products comprising high definition and standard definition, MPEG-2, and MPEG-4/H.264 encoders and transcoders; satellite quadrature phase shift key and eight phase shift key to quadrature amplitude modulation (QAM) transcoders; digital QAM multiplexers; ATSC/QAM-IP transcoders; EdgeQAM devices; and NeXgen Gateway, a digital video signal processing platform to system operators for the acquisition, processing, compression, encoding, and management of digital videos. In addition, the company offers analog video headend products, such as pre-fabricated head ends to accommodate analog TV systems, modulators, demodulators, and processors for system operators for signal acquisition, processing, and manipulation to create an analog channel lineup for further transmission. Further, it provides hybrid-fiber coax distribution products comprising broadband amplifiers, directional taps, splitters, and wall outlets for coax distribution and fiber optic transmitters, receivers, and couplers. Additionally, the company offers Android-based IPTV set top boxes; cable modem termination systems and cable modems to deliver data, video, and voice-over-coaxial in hospitality, multi-dwelling units, and college campuses; and test instruments, contract manufacturing and technical services, reception products, and miscellaneous products and services. It serves TV broadcasters, cable system operators, and lodging/hospitality video and high-speed Internet system operators, as well as commercial/institutional/enterprise system operators, including, correctional facilities, sports stadiums, and airport terminals through its sales force and distributors. Blonder Tongue Laboratories, Inc. was founded in 1950 and is headquartered in Old Bridge, New Jersey."
885,BDRY,PCX,Breakwave Dry Bulk Shipping ETF,Feb  4 2021 12:06AM,9.360,10.200,9.010,9.360,9.550,87502,9.360,9.230,3.750,12.100,9.156,NULL,7.951,98432,120485,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
